LONG_X,LAT_Y,tipo,Mg SinAtipicos,Ca SinAtipicos,Na SinAtipicos,K SinAtipicos,na_ka,HCO3 SinAtipicos,Cl SinAtipicos,SO4 SinAtipicos,NO3 SinAtipicos,NO2 SinAtipicos,Fe SinAtipicos,pH SinAtipicos,TEMP SinAtipicos,COND_ELE SinAtipicos,SDT SinAtipicos,UG_Superficial,Edad_Superficial,Norte_Sur_Cimitarra,Geomorfologia,ID_RANURADO,DEM_12,CAR,DEP,MUN,CATION,ANION,BE,BE_ABS,Ref_mascara,Profundidad_(m),Prof_asociada,FECHA,Registro_Fecha,DIA,MES,A�O,Localización,ArchivoFuente,Selected,ID,Nombre_del_punto,ID_PUNTO,Cluster,Silhouette,Selected (1)
-73.603296,8.310222,Pozo,0.164609053,1.2,1.273913043,0.117948718,1.391861761,1.62,1.216901408,0.222916667,0.477419355,,,6.27,30.5,304,232,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Ar,,182,CORPOCESAR,CESAR,AGUACHICA,2.756470815,3.53723743,-12.40551015,12.40551015,CAMPO MEGIA,18,18,2/18/2020 0:00,Exacta,18,2,18,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33008,102,PO-11-33008,C1,0.544911168,No
-73.681279,8.330253,Pozo,0.24691358,0.75,0.360869565,0.066666667,0.427536232,2.52,0.135211268,0.025,0.051612903,,,7.62,30.7,248,200,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,64,CORPOCESAR,CESAR,GAMARRA,1.424449812,2.731824171,-31.45544216,31.45544216,CAMPO MEGIA,,,2/19/2020 0:00,Exacta,19,2,19,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33010,104,PO-11-33010,C1,0.587174753,No
-73.700379,8.33085,Pozo,0.576131687,0.8,1.226086957,0.071794872,1.297881829,2.24,0.016901408,0.010416667,0.017741935,,,6.49,30,320,279,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,74,CORPOCESAR,CESAR,GAMARRA,2.674013516,2.285060011,7.843269573,7.843269573,CAMPO MEGIA,,80,2/19/2020 0:00,Exacta,19,2,19,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33011,105,PO-11-33011,C1,0.610645473,No
-73.712103,8.33653,Pozo,0.49382716,0.3,1.291304348,0.069230769,1.360535117,1.94,0.292957746,0.6,0.006451613,,,6.93,31.4,307,206,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,60,CORPOCESAR,CESAR,GAMARRA,2.154362278,2.839409359,-13.71802981,13.71802981,CAMPO MEGIA,,70,2/19/2020 0:00,Exacta,19,2,19,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33012,106,PO-12-33012,C1,0.537795162,No
-73.630364,8.461798,Pozo,0.740740741,1.9,2.6,0.035897436,2.635897436,5.14,0.056338028,0.035416667,0.025806452,,,7.09,29,497,333,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,88,CORPOCESAR,CESAR,AGUACHICA,5.276638177,5.257561146,0.181096157,0.181096157,CAMPO MEGIA,100,100,2/19/2020 0:00,Exacta,19,2,19,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33013,107,PO-09-33013,C3,0.518169387,No
-73.639411,8.491916,Pozo,0.658436214,0.65,0.417391304,0.053846154,0.471237458,1.28,0.157746479,0.21875,0.001612903,,,6.02,31.8,127,125,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Fpl,,103,CORPOCESAR,CESAR,LA GLORIA,1.779673672,1.658109382,3.536124536,3.536124536,CAMPO MEGIA,,80,2/19/2020 0:00,Exacta,19,2,19,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33014,108,PO-09-33014,C1,0.486244267,No
-73.654281,8.58006,Pozo,0.164609053,0.3,0.439130435,0.041025641,0.480156076,1.04,0.090140845,0.004166667,0.025806452,,,6.09,30.7,106,144,NULL,Cuaternario,NORTE,NULL,,83,CORPOCESAR,CESAR,LA GLORIA,0.944765129,1.160113963,-10.23093606,10.23093606,CAMPO MEGIA,,6,2/20/2020 0:00,Exacta,20,2,20,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33016,110,PO-09-33016,C2,0.652114963,No
-73.656029,8.675168,Pozo,0.164609053,2.55,0.086956522,0.043589744,0.130546266,2.86,0.095774648,0.05625,0.070967742,,,6.83,29.5,285,168,NULL,Cuaternario,NORTE,NULL,,72,CORPOCESAR,CESAR,PELAYA,2.845155319,3.08299239,-4.011996372,4.011996372,CAMPO MEGIA,,,2/20/2020 0:00,Exacta,20,2,20,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33017,111,PO-07-33017,C3,0.425633171,No
-73.727312,8.731569,Pozo,0.164609053,0.3,0.665217391,0.066666667,0.731884058,0.94,0.636619718,0.029166667,0.070967742,,,6.07,29,154,155,NULL,Cuaternario,NORTE,NULL,,38,CORPOCESAR,CESAR,PELAYA,1.196493111,1.676754127,-16.71492133,16.71492133,CAMPO MEGIA,,80,2/20/2020 0:00,Exacta,20,2,20,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33018,112,PO-07-33018,C2,0.647697174,No
-73.725227,8.677517,Pozo,0.164609053,0.35,1.004347826,0.233333333,1.237681159,0.4,2.721126761,0.004166667,0.259677419,,,5.4,30.2,237,189,NULL,Cuaternario,NORTE,NULL,,51,CORPOCESAR,CESAR,PELAYA,1.752290213,3.384970847,-31.78114981,31.78114981,CAMPO MEGIA,,46,2/20/2020 0:00,Exacta,20,2,20,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33020,114,PO-07-33020,C2,0.562609057,No
-73.692473,8.878086,Pozo,0.740740741,0.7,0.608695652,0.041025641,0.649721293,1.7,0.078873239,0.008333333,0.048387097,,,6.87,20.2,160,175,NULL,Cuaternario,NORTE,NULL,,58,CORPOCESAR,CESAR,PAILITAS,2.090462034,1.83559367,6.491715443,6.491715443,CAMPO MEGIA,98,105,2/21/2020 0:00,Exacta,21,2,21,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33021,115,PO-05-33021,C1,0.56200046,No
-73.748325,8.872986,Pozo,0.164609053,0.4,1.704347826,0.056410256,1.760758082,1.22,0.011267606,0.014583333,0.012903226,,,6.66,30.3,109,138,NULL,Cuaternario,NORTE,NULL,,41,CORPOCESAR,CESAR,TAMALAMEQUE,2.325367136,1.258754165,29.75939935,29.75939935,CAMPO MEGIA,70,75,2/21/2020 0:00,Exacta,21,2,21,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33022,116,PO-04-33022,C2,0.577136479,No
-73.761482,8.871153,Pozo,0.411522634,0.1,0.230434783,0.048717949,0.279152732,0.5,0.033802817,0.00625,0.022580645,,0.003581213,6.59,29.6,45,64,NULL,Cuaternario,NORTE,NULL,,37,CORPOCESAR,CESAR,TAMALAMEQUE,0.790675365,0.566214675,16.54229034,16.54229034,CAMPO MEGIA,95,95,2/21/2020 0:00,Exacta,21,2,21,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33023,117,PO-04-33023,C2,0.667331392,No
-73.818893,8.856577,Pozo,0.576131687,1.2,3.213043478,0.233333333,3.446376811,0.74,3.904225352,0.395833333,0.488709677,,0.003581213,5.66,33.1,403,352,NULL,Cuaternario,NORTE,NULL,,32,CORPOCESAR,CESAR,TAMALAMEQUE,5.222508499,5.532349576,-2.880940639,2.880940639,CAMPO MEGIA,,105,2/21/2020 0:00,Exacta,21,2,21,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33024,118,PO-04-33024,C1,0.515650768,No
-73.692959,8.240816,Pozo,0.740740741,1.55,1.047826087,0.033333333,1.08115942,3.1,0.253521127,0.270833333,0.046774194,,,6.6,29.9,318,252,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,59,CORPOCESAR,CESAR,AGUACHICA,3.371900161,3.671128654,-4.248576862,4.248576862,CAMPO MEGIA,,28,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33025,119,PO-11-33025,C1,0.63078366,No
-73.695803,8.228061,Pozo,0.576131687,1.2,5.569565217,0.069230769,5.638795986,3.3,0.14084507,0.172916667,,,,6.97,34.2,323,254,Depositos fluviales (Qfal),Cuaternario,NORTE,Ftas,,54,CORPOCESAR,CESAR,AGUACHICA,7.414927674,3.613761737,34.4661618,34.4661618,CAMPO MEGIA,,82,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33026,120,PO-11-33026,C1,0.567983622,No
-73.665534,8.193989,Pozo,0.329218107,1.1,3.32173913,0.041025641,3.362764771,5.1,0.326760563,0.160416667,,,0.003581213,7.95,30.6,462,329,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,64,CORPOCESAR,CESAR,AGUACHICA,4.791982878,5.590758443,-7.693301218,7.693301218,CAMPO MEGIA,,70,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33027,121,PO-11-33027,C3,0.458534166,No
-73.65395,8.198055,Pozo,3.456790123,2,4.22173913,0.017948718,4.239687848,7.72,0.912676056,0.241666667,0.019354839,,,7.07,29.7,724,256,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,62,CORPOCESAR,CESAR,AGUACHICA,9.696477972,8.893697562,4.318304626,4.318304626,CAMPO MEGIA,,90,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33028,122,PO-11-33028,C3,0.54854705,No
-73.629593,8.205868,Manantial,0.164609053,0.2,0.830434783,0.08974359,0.920178373,1.12,0.163380282,0.002083333,0.1,,0.003581213,6.37,32.1,127,192,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faas,,104,CORPOCESAR,CESAR,AGUACHICA,1.284787426,1.389044828,-3.899175125,3.899175125,CAMPO MEGIA,,13,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33029,123,PO-11-33029,C2,0.638529027,No
-73.627682,8.20252,Pozo,0.329218107,0.5,0.952173913,0.051282051,1.003455964,1.84,0.129577465,0.00625,0.046774194,,,6.52,29.5,177,215,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,102,CORPOCESAR,CESAR,AGUACHICA,1.832674071,2.022601658,-4.926433291,4.926433291,CAMPO MEGIA,75,75,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33030,124,PO-11-33030,C1,0.524051922,No
-73.614764,8.213753,Pozo,0.329218107,0.65,0.795652174,0.128205128,0.923857302,1.5,0.169014085,0.002083333,0.146774194,,0.03581213,6.3,33.8,171,36,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faas,,109,CORPOCESAR,CESAR,AGUACHICA,1.903075409,1.853683741,1.314741408,1.314741408,CAMPO MEGIA,70,70,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33031,125,PO-11-33031,C1,0.48337051,No
-73.610997,8.199255,Pozo,0.658436214,0.8,0.965217391,0.069230769,1.03444816,2.34,0.61971831,0.0375,0.098387097,,,6.56,30.2,261,253,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,106,CORPOCESAR,CESAR,AGUACHICA,2.492884375,3.095605407,-10.78504311,10.78504311,CAMPO MEGIA,,85,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33032,126,PO-11-33032,C1,0.619250831,No
-73.63829,8.219819,Pozo,0.164609053,0.3,3.469565217,0.020512821,3.490078038,4.46,0.569014085,0.2,,,,8.08,29.9,441,292,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,76,CORPOCESAR,CESAR,AGUACHICA,3.954687091,5.229014085,-13.87596317,13.87596317,CAMPO MEGIA,60,60,2/24/2020 0:00,Exacta,24,2,24,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33033,127,PO-11-33033,C1,0.58389428,No
-73.630581,8.174377,Pozo,0.164609053,0.5,0.669565217,0.025641026,0.695206243,3.72,0.242253521,0.208333333,0.00483871,,,7.97,31.2,364,254,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,82,CORPOCESAR,CESAR,AGUACHICA,1.359815297,4.175425564,-50.86698734,50.86698734,CAMPO MEGIA,110,115,2/24/2020 0:00,Exacta,24,2,24,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33034,128,PO-11-33034,C1,0.593509221,No
-73.605822,8.2082,Pozo,0.24691358,1,0.473913043,0.087179487,0.56109253,1.28,0.394366197,0.297916667,0.024193548,,0.014324852,8.62,30.6,176,158,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faas,,118,CORPOCESAR,CESAR,AGUACHICA,1.808006111,2.010801264,-5.310431589,5.310431589,CAMPO MEGIA,,,2/24/2020 0:00,Exacta,24,2,24,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33035,129,PO-11-33035,C1,0.474107417,No
-73.612473,8.309998,Pozo,0.658436214,1.3,1.352173913,0.156410256,1.508584169,1.86,1.538028169,0.452083333,0.482258065,,,6.43,,386,292,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Ar,,170,CORPOCESAR,CESAR,AGUACHICA,3.467020383,4.332369567,-11.09508806,11.09508806,CAMPO MEGIA,33,33,2/18/2020 0:00,Exacta,18,2,18,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33036,M1,PO-11-33036,C1,0.58861913,No
-73.526823,7.865246,Pozo,0.082304527,0.8,0.6,0.11025641,0.71025641,1.78,0.033802817,0.004166667,0.006451613,,,7.1,29.8,171,186,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,73,CORPOCESAR,CESAR,SAN MART+ìN,1.592560937,1.824421096,-6.785524688,6.785524688,CAMPO MEGIA,,84,2/19/2020 0:00,Exacta,19,2,19,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33037,205,PO-17-33037,C1,0.501171774,No
-73.526823,7.865246,Pozo,0.49382716,0.95,0.552173913,0.061538462,0.613712375,2.24,0.112676056,0.025,0.017741935,,,7,34.3,195,161,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,73,CORPOCESAR,CESAR,SAN MART+ìN,2.057539535,2.395417992,-7.587731406,7.587731406,CAMPO MEGIA,,60,2/19/2020 0:00,Exacta,19,2,19,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33038,206,PO-18-33038,C1,0.608422929,No
-73.526823,7.865246,Pozo,0.411522634,1.4,0.560869565,0.102564103,0.663433668,3.06,0.084507042,0.035416667,,,,7.19,29.8,230,228,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,73,CORPOCESAR,CESAR,SAN MART+ìN,2.474956302,3.179923709,-12.46653167,12.46653167,CAMPO MEGIA,,60,2/19/2020 0:00,Exacta,19,2,19,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33039,207,PO-18-33039,C1,0.622061315,No
-73.526823,7.865246,Pozo,0.164609053,0.8,1.243478261,0.151282051,1.394760312,2.16,0.045070423,0.014583333,,,,7.38,29.9,155,184,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,73,CORPOCESAR,CESAR,SAN MART+ìN,2.359369366,2.219653756,3.051209965,3.051209965,CAMPO MEGIA,,60,2/19/2020 0:00,Exacta,19,2,19,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33040,208,PO-17-33040,C1,0.571719762,No
-73.567566,7.936952,Pozo,0.49382716,1.45,3.026086957,0.125641026,3.151727983,3.66,1.825352113,0.291666667,0.396774194,,,6.69,30.3,392,230,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,55,CORPOCESAR,CESAR,SAN MART+ìN,5.095555143,6.173792973,-9.567881116,9.567881116,CAMPO MEGIA,,60,2/19/2020 0:00,Exacta,19,2,19,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33041,209,PO-17-33041,C3,0.416876059,No
-73.489812,7.959761,Pozo,0.49382716,0.8,1.295652174,0.087179487,1.382831661,2.74,0.366197183,0.127083333,0.059677419,,,6.55,30,179,122,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faas,,110,CORPOCESAR,CESAR,SAN MART+ìN,2.676658822,3.292957936,-10.32393099,10.32393099,CAMPO MEGIA,,60,2/19/2020 0:00,Exacta,19,2,19,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33042,210,PO-17-33042,C1,0.627741127,No
-73.464208,8.02079,Pozo,0.164609053,0.35,2.182608696,0.033333333,2.215942029,2.94,0.084507042,0.097916667,0.022580645,,,7.89,30.2,285,210,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faas,,143,CORPOCESAR,CESAR,SAN MART+ìN,2.730551082,3.145004354,-7.053856883,7.053856883,CAMPO MEGIA,,60,2/20/2020 0:00,Exacta,20,2,20,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33043,212,PO-17-33043,C1,0.581178352,No
-73.493338,8.02481,Pozo,0.411522634,0.85,1.12173913,0.038461538,1.160200668,2.5,0.090140845,0.039583333,0.058064516,,,7.18,30.6,208,230,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faas,,115,CORPOCESAR,CESAR,SAN MART+ìN,2.421723303,2.687788695,-5.207256428,5.207256428,CAMPO MEGIA,,70,2/20/2020 0:00,Exacta,20,2,20,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33044,213,PO-17-33044,C1,0.616951826,No
-73.653135,7.944137,Pozo,1.069958848,1.3,1,0.064102564,1.064102564,3.46,0.067605634,0.047916667,,,,7.4,31,325,252,Depositos fluviales (Qfal),Cuaternario,NORTE,Ftas,,43,CORPOCESAR,CESAR,SAN MART+ìN,3.434061412,3.5755223,-2.018106844,2.018106844,CAMPO MEGIA,,75,2/20/2020 0:00,Exacta,20,2,20,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33045,214,PO-17-33045,C1,0.619547739,No
-73.632754,7.971774,Pozo,0.411522634,1.25,0.656521739,0.066666667,0.723188406,2.66,0.033802817,0.00625,0.009677419,,,7.37,30.8,224,222,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,54,CORPOCESAR,CESAR,SAN MART+ìN,2.38471104,2.709730236,-6.379879149,6.379879149,CAMPO MEGIA,,5,2/20/2020 0:00,Exacta,20,2,20,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33046,216,PO-17-33046,C1,0.620026585,No
-73.64469,7.97987,Pozo,0.905349794,1.45,0.869565217,0.064102564,0.933667781,2.86,0.191549296,0.0125,0.033870968,,,7.59,29.5,2.39,229,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,57,CORPOCESAR,CESAR,SAN MART+ìN,3.289017576,3.097920264,2.992002068,2.992002068,CAMPO MEGIA,,80,2/20/2020 0:00,Exacta,20,2,20,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33047,217,PO-17-33047,C1,0.629974159,No
-73.628933,7.990866,Pozo,1.152263374,0.9,0.726086957,0.082051282,0.808138239,2.74,0.326760563,0.102083333,0.006451613,,,7.04,30.1,258,221,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,59,CORPOCESAR,CESAR,SAN MART+ìN,2.860401613,3.17529551,-5.21719182,5.21719182,CAMPO MEGIA,,80,2/20/2020 0:00,Exacta,20,2,20,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33048,218,PO-17-33048,C1,0.618871131,No
-73.588848,8.023931,Pozo,1.316872428,1.15,2.534782609,0.033333333,2.568115942,3.06,0.253521127,0.0625,0.001612903,,0.003581213,6.96,32.2,249,220,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,76,CORPOCESAR,CESAR,SAN MART+ìN,5.03498837,3.381215243,19.64987069,19.64987069,CAMPO MEGIA,,80,2/20/2020 0:00,Exacta,20,2,20,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33049,219,PO-17-33049,C1,0.612791617,No
-73.602764,7.983215,Pozo,0.411522634,1.1,0.87826087,0.087179487,0.965440357,2.3,0.247887324,0.035416667,0.059677419,,,6.97,32.1,232,220,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,59,CORPOCESAR,CESAR,SAN MART+ìN,2.47696299,2.64298141,-3.242582468,3.242582468,CAMPO MEGIA,,53,2/20/2020 0:00,Exacta,20,2,20,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33050,220,PO-17-33050,C1,0.616541281,No
-73.715594,8.008357,Pozo,0.740740741,0.8,2.62173913,0.151282051,2.773021181,1.5,1.921126761,0.20625,0.212903226,,,7.17,30.1,2.88,242,Depositos fluviales (Qfal),Cuaternario,NORTE,Fpa,,46,CORPOCESAR,CESAR,AGUACHICA,4.313761922,3.840279986,5.806714527,5.806714527,CAMPO MEGIA,,53,2/21/2020 0:00,Exacta,21,2,21,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33051,221,PO-11-33051,C1,0.551822866,No
-73.66632,8.036882,Pozo,0.164609053,0.8,0.356521739,0.082051282,0.438573021,0.74,0.214084507,0.004166667,0.425806452,,0.003581213,6.59,32.8,128,174,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,59,CORPOCESAR,CESAR,AGUACHICA,1.403182075,1.387638838,0.556941376,0.556941376,CAMPO MEGIA,,53,2/21/2020 0:00,Exacta,21,2,21,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33052,222,PO-11-33052,C2,0.628475025,No
-73.699791,8.039482,Pozo,0.411522634,0.7,2,0.105128205,2.105128205,3.34,0.214084507,0.002083333,0.435483871,,,7.55,31,295,227,Depositos fluviales (Qfal),Cuaternario,NORTE,Ftas,,53,CORPOCESAR,CESAR,AGUACHICA,3.216650839,3.991651711,-10.7515031,10.7515031,CAMPO MEGIA,,76,2/21/2020 0:00,Exacta,21,2,21,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33053,223,PO-11-33053,C1,0.617128859,No
-73.645678,8.023742,Pozo,0.411522634,1,0.917391304,0.074358974,0.991750278,2,0.676056338,0.035416667,0.064516129,,,6.88,29.7,226,227,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,62,CORPOCESAR,CESAR,AGUACHICA,2.403272912,2.775989134,-7.19631905,7.19631905,CAMPO MEGIA,,30,2/21/2020 0:00,Exacta,21,2,21,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33054,224,PO-11-33054,C1,0.596385628,No
-73.634942,8.019797,Pozo,0.49382716,1.35,1.160869565,0.202564103,1.363433668,1.04,1.904225352,0.175,0.879032258,,,6.18,28.7,345,319,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,56,CORPOCESAR,CESAR,AGUACHICA,3.207260828,3.99825761,-10.9776526,10.9776526,CAMPO MEGIA,,,2/21/2020 0:00,Exacta,21,2,21,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33055,225,PO-11-33055,C1,0.528064338,No
-73.634618,8.0592,Pozo,0.740740741,1.05,0.82173913,0.058974359,0.880713489,3.04,0.135211268,0.058333333,0.003225806,,,6.82,29.5,324,246,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,61,CORPOCESAR,CESAR,SAN MART+ìN,2.67145423,3.236770407,-9.568291863,9.568291863,CAMPO MEGIA,,,2/21/2020 0:00,Exacta,21,2,21,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33056,226,PO-11-33056,C1,0.633540893,No
-73.628332,8.04215,Pozo,0.24691358,0.5,0.743478261,0.066666667,0.810144928,1.42,0.14084507,0.016666667,0.132258065,,,7.37,26.6,133,179,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Faa,,66,CORPOCESAR,CESAR,SAN MART+ìN,1.557058508,1.709769802,-4.674604214,4.674604214,CAMPO MEGIA,,,2/21/2020 0:00,Exacta,21,2,21,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33057,227,PO-11-33057,C2,0.569006143,No
-73.606993,8.308047,Pozo,0.740740741,1.1,1.947826087,0.025641026,1.973467113,3.56,0.338028169,0.05,0.030645161,,0.003581213,7.54,33.4,331,262,Cuaternario Aluvial (Qca),Cuaternario,NORTE,Ar,,174,CORPOCESAR,CESAR,AGUACHICA,3.814207853,3.982254543,-2.15542231,2.15542231,CAMPO MEGIA,,4,2/22/2020 0:00,Exacta,22,2,22,Enviado por correo electronico,VolcadoMasivo_TODO_8.4_DR_4_campo1_parte_ii_CORREGIDO_COORD,No,M-33058,229,PO-11-33058,C1,0.629656913,No
